fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
6.5,0.24,0.24,1.6,46.0,15.0,60.0,9.928,3.19,0.39,9.8,white,5.0
7.2,0.4,0.49,1.1,48.0,11.0,138.0,9.929,3.01,0.42,9.3,white,5.0
7.6,0.52,0.49,14.0,34.0,37.0,156.0,9.958,3.14,0.38,11.8,white,7.0
7.8,0.43,0.49,13.0,33.0,37.0,158.0,9.955,3.14,0.35,11.3,white,6.0
7.8,0.21,0.49,1.35,52.0,6.0,48.0,9.911,3.15,0.28,11.4,white,5.0
7.0,0.2,0.49,5.9,38.0,39.0,128.0,9.938,3.21,0.48,10.8,white,6.0
6.9,0.25,0.24,3.6,57.0,13.0,85.0,9.942,2.99,0.48,9.5,white,4.0
7.2,0.08,0.49,1.3,0.05,18.0,148.0,9.945,3.46,0.44,10.2,white,6.0
7.1,0.85,0.49,8.7,28.0,40.0,184.0,9.962,3.22,0.36,10.7,white,5.0
7.6,0.51,0.24,1.2,0.04,10.0,104.0,992.0,3.05,0.29,10.8,white,6.0
7.9,0.22,0.24,4.6,44.0,39.0,159.0,9.927,2.99,0.28,11.5,white,6.0
7.7,0.16,0.49,2.0,56.0,20.0,124.0,9.948,3.32,0.49,10.7,white,6.0
7.2,0.08,0.49,1.3,0.05,18.0,148.0,9.945,3.46,0.44,10.2,white,6.0
6.6,0.25,0.24,1.7,48.0,26.0,124.0,9.942,3.37,0.6,10.1,white,6.0
6.7,0.16,0.49,2.4,46.0,57.0,187.0,9.952,3.62,0.81,10.4,white,6.0
6.9,0.25,0.24,3.6,57.0,13.0,85.0,9.942,2.99,0.48,9.5,white,4.0
7.5,0.32,0.24,4.6,53.0,8.0,134.0,9.958,3.14,0.5,9.1,white,3.0
7.4,0.28,0.49,1.5,34.0,20.0,126.0,9.918,2.98,0.39,10.6,white,6.0
6.2,0.15,0.49,0.9,33.0,17.0,51.0,9.932,3.3,0.7,9.4,white,6.0
6.7,0.25,0.74,19.4,54.0,44.0,169.0,1.2004,3.51,0.45,9.8,white,6.0
6.5,0.26,0.74,13.3,44.0,68.0,224.0,9.972,3.18,0.54,9.5,white,6.0
7.9,0.16,0.74,17.85,37.0,52.0,187.0,9.998,2.99,0.41,9.3,white,5.0
5.6,185.0,0.49,1.1,0.03,28.0,117.0,9.918,3.55,0.45,10.3,white,6.0
7.5,0.2,0.49,1.3,31.0,8.0,97.0,9.918,3.06,0.62,11.1,white,5.0
8.0,0.3,0.49,9.4,46.0,47.0,188.0,9.964,3.14,0.48,10,white,5.0
8.0,0.34,0.49,9.0,33.0,39.0,180.0,9.936,3.13,0.38,12.3,white,8.0
7.7,0.35,0.49,8.65,33.0,42.0,186.0,9.931,3.14,0.38,12.4,white,8.0
7.6,0.29,0.49,9.6,0.03,45.0,197.0,9.938,3.13,0.38,12.3,white,7.0
6.7,0.62,0.24,1.1,39.0,6.0,62.0,9.934,3.41,0.32,10.4,white,5.0
6.8,0.27,0.49,1.2,44.0,35.0,126.0,0.99,3.13,0.48,12.1,white,7.0
7.7,0.27,0.49,1.8,41.0,23.0,86.0,9.914,3.16,0.42,12.5,white,6.0
6.7,0.51,0.24,2.1,43.0,14.0,155.0,9.904,3.22,0.6,13,white,6.0
7.4,0.19,0.49,9.3,0.03,26.0,132.0,994.0,2.99,0.32,11,white,7.0
8.3,0.2,0.49,1.7,0.04,34.0,169.0,9.938,3.05,0.37,10.1,white,5.0
6.6,0.3,0.24,1.2,34.0,17.0,121.0,9.933,3.13,0.36,9.2,white,5.0
6.8,0.36,0.24,4.6,39.0,24.0,124.0,9.909,3.27,0.34,12.6,white,7.0
7.0,0.17,0.74,12.8,45.0,24.0,126.0,9.942,3.26,0.38,12.2,white,8.0
9.2,0.18,0.49,1.5,41.0,39.0,130.0,9.945,3.04,0.49,9.8,white,7.0
8.1,0.2,0.49,8.1,51.0,51.0,205.0,9.954,3.1,0.52,11,white,6.0
7.8,0.26,0.74,7.5,44.0,59.0,160.0,996.0,3.22,0.64,10,white,6.0
6.8,0.21,0.49,14.5,0.06,50.0,170.0,9.991,3.55,0.44,9.8,white,6.0
7.9,0.2,0.49,1.6,53.0,15.0,144.0,993.0,3.16,0.47,10.5,white,5.0
8.0,0.18,0.49,1.8,61.0,10.0,145.0,9.942,3.23,0.48,10,white,5.0
8.8,0.23,0.74,3.2,42.0,15.0,126.0,9.934,3.02,0.51,11.2,white,6.0
7.3,0.22,0.49,9.4,34.0,29.0,134.0,9.939,2.99,0.32,11,white,7.0
7.3,0.22,0.49,9.9,31.0,48.0,161.0,9.937,3.01,0.28,11.2,white,6.0
7.4,0.19,0.49,9.3,0.03,26.0,132.0,994.0,2.99,0.32,11,white,7.0
7.3,155.0,0.49,1.3,39.0,34.0,136.0,9.926,3.14,0.77,10.5,white,6.0
8.2,0.22,0.49,9.6,37.0,53.0,154.0,9.951,3.02,0.33,10.6,white,6.0
8.2,0.24,0.49,9.3,38.0,52.0,163.0,9.952,3.02,0.33,10.6,white,6.0
8.4,0.23,0.49,7.8,35.0,22.0,95.0,9.935,3.04,0.34,12,white,6.0
8.3,0.2,0.49,1.7,0.04,34.0,169.0,9.938,3.05,0.37,10.1,white,5.0
8.3,0.2,0.49,1.7,38.0,38.0,167.0,9.939,3.05,0.37,10.1,white,6.0
6.6,0.3,0.24,1.2,34.0,17.0,121.0,9.933,3.13,0.36,9.2,white,5.0
6.9,0.21,0.49,1.4,41.0,15.0,164.0,9.927,3.25,0.63,11,white,5.0
None,0.25,0.49,9.0,44.0,31.0,185.0,998.0,3.34,0.49,10,white,6.0
6.6,0.21,0.49,18.15,42.0,41.0,158.0,9.997,3.28,0.39,8.7,white,6.0
7.2,0.27,0.74,12.5,37.0,47.0,156.0,9.981,3.04,0.44,8.7,white,5.0
14.2,0.27,0.49,1.1,37.0,33.0,156.0,992.0,3.15,0.54,11.1,white,6.0
7.9,0.28,0.49,7.7,45.0,48.0,195.0,9.954,3.04,0.55,11,white,6.0
7.4,0.27,0.49,1.1,37.0,33.0,156.0,992.0,3.15,0.54,11.1,white,6.0
6.6,0.21,0.49,18.15,42.0,41.0,158.0,9.997,3.28,0.39,8.7,white,6.0
7.2,0.27,0.74,12.5,37.0,47.0,156.0,9.981,3.04,0.44,8.7,white,5.0
8.1,0.3,0.49,8.1,37.0,26.0,174.0,9.943,3.1,0.3,11.2,white,7.0
7.5,0.23,0.49,7.7,49.0,61.0,209.0,9.941,3.14,0.3,11.1,white,7.0
7.3,0.26,0.49,5.0,28.0,32.0,107.0,9.936,3.24,0.54,10.8,white,6.0
7.1,0.18,0.74,15.6,44.0,44.0,176.0,9.996,3.38,0.67,9,white,6.0
8.5,0.15,0.49,1.5,31.0,17.0,122.0,9.932,3.03,0.4,10.3,white,6.0
8.9,0.13,0.49,1.0,28.0,6.0,24.0,9.926,2.91,0.32,9.9,white,5.0
8.1,0.28,0.49,1.0,0.04,32.0,148.0,9.936,3.13,0.41,10,white,6.0
6.0,0.17,0.49,1.0,34.0,26.0,106.0,992.0,3.21,0.42,9.8,white,6.0
7.3,0.26,0.49,5.0,28.0,32.0,107.0,9.936,3.24,0.54,10.8,white,6.0
7.1,0.18,0.74,15.6,44.0,44.0,176.0,9.996,3.38,0.67,9,white,6.0
7.1,0.53,0.24,0.8,29.0,29.0,86.0,993.0,3.16,0.32,9.1,white,4.0
7.2,0.16,0.49,1.3,37.0,27.0,104.0,9.924,3.23,0.57,10.6,white,6.0
7.3,0.14,0.49,1.1,38.0,28.0,99.0,9.928,3.2,0.72,10.6,white,6.0
8.9,0.13,0.49,1.0,28.0,6.0,24.0,9.926,2.91,0.32,9.9,white,5.0
7.9,0.12,0.49,5.2,49.0,33.0,152.0,9.952,3.18,0.47,10.6,white,6.0
6.7,0.29,0.49,4.7,34.0,35.0,156.0,9.945,3.13,0.45,9.9,white,6.0
6.7,0.3,0.49,4.8,34.0,36.0,158.0,9.945,3.12,0.45,9.9,white,6.0
7.1,0.36,0.24,1.8,25.0,32.0,102.0,9.903,3.34,0.59,12.8,white,6.0
8.5,0.15,0.49,1.5,31.0,17.0,122.0,9.932,3.03,0.4,10.3,white,6.0
7.9,0.18,0.49,5.2,51.0,36.0,157.0,9.953,3.18,0.48,10.6,white,6.0
6.6,0.19,0.99,1.2,122.0,45.0,129.0,9.936,3.09,0.31,8.7,white,6.0
7.3,0.21,0.49,1.8,38.0,44.0,152.0,9.912,3.32,0.44,12.6,white,7.0
6.9,0.3,0.49,7.6,57.0,25.0,156.0,9.962,3.43,0.63,11,white,7.0
7.9,0.42,0.49,8.2,56.0,32.0,164.0,9.965,3.29,0.6,11.2,white,7.0
6.9,0.24,0.49,1.3,32.0,35.0,148.0,9.932,3.45,0.57,10.7,white,7.0
7.6,0.23,0.49,10.0,36.0,45.0,182.0,9.967,3.08,0.58,9.6,white,6.0
7.9,0.18,0.49,5.2,51.0,36.0,157.0,9.953,3.18,0.48,10.6,white,6.0
6.2,0.43,0.49,6.4,45.0,12.0,115.0,9.963,3.27,0.57,9,white,4.0
8.8,0.35,0.49,1.0,36.0,14.0,56.0,992.0,2.96,0.33,10.5,white,4.0
7.8,0.3,0.74,1.8,33.0,33.0,156.0,991.0,3.29,0.52,12.8,white,6.0
9.1,0.28,0.49,2.0,59.0,10.0,112.0,9.958,3.15,0.46,10.1,white,5.0
7.1,0.34,0.49,1.5,27.0,26.0,126.0,0.99,3.3,0.33,12.2,white,7.0
None,0.3,0.74,1.8,33.0,33.0,156.0,991.0,3.29,0.52,12.8,white,6.0
9.1,0.28,0.49,2.0,59.0,10.0,112.0,9.958,3.15,0.46,10.1,white,5.0
8.5,0.19,0.49,3.5,44.0,29.0,117.0,9.938,3.14,0.51,10.1,white,6.0
7.6,0.18,0.49,18.05,46.0,36.0,158.0,9.996,3.06,0.41,9.2,white,5.0
7.5,0.19,0.49,1.8,55.0,19.0,110.0,9.946,3.33,0.44,9.9,white,5.0
7.4,0.3,0.49,8.2,55.0,49.0,188.0,9.974,3.52,0.58,9.7,white,6.0
6.7,0.3,0.74,5.0,38.0,35.0,157.0,9.945,3.21,0.46,9.9,white,5.0
6.6,0.3,0.74,4.6,41.0,36.0,159.0,9.946,3.21,0.45,9.9,white,5.0
7.4,0.3,0.49,8.2,55.0,49.0,188.0,9.974,3.52,0.58,9.7,white,6.0
6.9,0.22,0.49,7.0,63.0,50.0,168.0,9.957,3.54,0.5,10.3,white,6.0
7.8,0.26,0.49,3.1,45.0,21.0,116.0,9.931,3.16,0.35,10.3,white,5.0
8.5,0.17,0.49,8.8,48.0,23.0,108.0,9.947,2.88,0.34,10.5,white,4.0
None,0.17,0.74,2.4,53.0,61.0,182.0,9.953,3.63,0.76,10.5,white,6.0
6.2,0.27,0.49,1.4,0.05,20.0,74.0,9.931,3.32,0.44,9.8,white,6.0
7.1,0.64,0.49,1.8,0.05,17.0,128.0,9.946,3.31,0.58,10.6,white,4.0
6.4,0.18,0.74,11.9,46.0,54.0,168.0,9.978,3.58,0.68,10.1,white,5.0
None,0.31,0.49,13.4,62.0,50.0,191.0,9.989,3.22,0.53,9,white,4.0
9.8,0.31,0.49,15.4,46.0,13.0,119.0,1.2004,3.18,0.45,9.5,white,5.0
9.0,0.3,0.49,7.2,39.0,32.0,84.0,9.938,2.94,0.32,11.5,white,6.0
8.4,0.24,0.49,7.4,39.0,46.0,108.0,9.934,3.03,0.33,11.9,white,7.0
6.4,0.18,0.74,11.9,46.0,54.0,168.0,9.978,3.58,0.68,10.1,white,5.0
6.4,0.25,0.74,7.8,45.0,52.0,209.0,9.956,3.21,0.42,9.2,white,6.0
7.3,0.3,0.74,13.5,39.0,46.0,165.0,9.982,3.02,0.4,8.7,white,5.0
9.3,0.31,0.49,1.3,42.0,34.0,147.0,9.948,3.11,0.46,9.8,white,5.0
6.4,0.25,0.74,7.8,45.0,52.0,209.0,9.956,3.21,0.42,9.2,white,6.0
7.3,0.3,0.74,13.5,39.0,46.0,165.0,9.982,3.02,0.4,8.7,white,5.0
7.0,0.27,0.74,1.5,36.0,27.0,122.0,9.926,3.35,0.48,11.2,white,6.0
7.9,0.14,0.74,1.2,28.0,30.0,165.0,991.0,3.08,0.82,12.3,white,6.0
6.4,0.12,0.49,6.4,42.0,49.0,161.0,9.945,3.34,0.44,10.4,white,6.0
6.8,0.21,0.74,1.2,47.0,25.0,111.0,9.916,3.13,0.41,10.7,white,6.0
8.6,0.16,0.49,7.3,43.0,9.0,63.0,9.953,3.13,0.59,10.5,white,6.0
7.0,0.29,0.49,3.8,47.0,37.0,136.0,9.938,2.95,0.4,9.4,white,6.0
6.4,0.27,0.49,7.3,46.0,53.0,206.0,9.956,3.24,0.43,9.2,white,6.0
6.6,0.55,0.01,2.7,34.0,56.0,122.0,9.906,3.15,0.3,11.9,white,5.0
6.4,0.27,0.49,7.3,46.0,53.0,206.0,9.956,3.24,0.43,9.2,white,6.0
6.3,0.24,0.74,1.4,172.0,24.0,108.0,9.932,3.27,0.39,9.9,white,6.0
6.7,0.33,0.49,1.6,167.0,20.0,94.0,9.914,3.11,0.5,11.4,white,6.0
7.0,0.29,0.49,3.8,47.0,37.0,136.0,9.938,2.95,0.4,9.4,white,6.0
8.2,0.34,0.49,8.0,46.0,55.0,223.0,996.0,3.08,0.52,10.7,white,6.0
5.6,0.39,0.24,4.7,34.0,27.0,77.0,9.906,3.28,0.36,12.7,white,5.0
5.6,0.41,0.24,1.9,34.0,10.0,53.0,98.815,3.32,0.5,13.5,white,7.0
6.7,0.41,0.01,2.8,48.0,39.0,137.0,9.942,3.24,0.35,9.5,white,5.0
7.1,0.26,0.49,2.2,32.0,31.0,113.0,9.903,3.37,0.42,12.9,white,9.0
7.5,0.32,0.49,1.7,31.0,44.0,109.0,9.906,3.07,0.46,12.5,white,6.0
5.8,0.19,0.49,4.9,0.04,44.0,118.0,9.935,3.34,0.38,9.5,white,7.0
6.9,0.27,0.49,23.5,57.0,59.0,235.0,1.2024,2.98,0.47,8.6,white,5.0
8.1,0.2,0.49,11.8,48.0,46.0,212.0,9.968,3.09,0.46,10,white,7.0
7.5,0.32,0.49,1.7,31.0,44.0,109.0,9.906,3.07,0.46,12.5,white,6.0
8.2,0.26,0.49,5.2,0.04,19.0,100.0,9.941,3.12,0.34,10.1,white,6.0
7.8,0.26,0.49,3.2,27.0,28.0,87.0,9.919,3.03,0.32,11.3,white,7.0
8.0,0.14,0.49,1.5,35.0,42.0,120.0,9.928,3.26,0.4,10.6,white,7.0
8.0,0.29,0.49,11.7,35.0,40.0,131.0,9.958,3.14,0.34,10.8,white,5.0
7.5,0.19,0.49,1.6,47.0,42.0,140.0,9.932,3.4,0.47,10.7,white,6.0
6.9,0.34,0.49,7.3,45.0,61.0,206.0,9.957,3.09,0.4,9,white,6.0
6.2,0.2,0.49,1.6,65.0,17.0,143.0,9.937,3.22,0.52,9.2,white,6.0
6.4,0.37,0.49,13.3,45.0,53.0,243.0,9.982,3.14,0.48,8.5,white,6.0
6.2,0.22,0.49,6.0,29.0,31.0,128.0,9.928,3.41,0.36,11.3,white,8.0
7.8,0.26,0.49,3.2,27.0,28.0,87.0,9.919,3.03,0.32,11.3,white,7.0
8.9,0.32,0.49,1.6,0.05,17.0,131.0,9.956,3.13,0.34,9.4,white,5.0
6.5,0.44,0.49,7.7,45.0,16.0,169.0,9.957,3.11,0.37,8.7,white,6.0
7.0,0.14,0.49,5.9,53.0,22.0,118.0,9.954,3.36,0.36,9.4,white,6.0
9.0,0.17,0.49,1.0,39.0,46.0,131.0,993.0,3.09,0.51,10.5,white,7.0
6.4,0.26,0.49,6.4,37.0,37.0,161.0,9.954,3.38,0.53,9.7,white,6.0
9.0,0.22,0.49,10.4,48.0,52.0,195.0,9.987,3.31,0.44,10.2,white,6.0
8.9,0.32,0.49,1.6,0.05,17.0,131.0,9.956,3.13,0.34,9.4,white,5.0
8.2,0.2,0.49,3.5,57.0,14.0,108.0,9.928,3.19,0.35,11.5,white,6.0
7.8,0.15,0.24,7.7,47.0,21.0,98.0,9.951,2.94,0.31,9.6,white,6.0
6.9,0.25,0.24,1.8,53.0,6.0,121.0,993.0,3.23,0.7,11.4,white,5.0
8.2,0.2,0.49,3.5,57.0,14.0,108.0,9.928,3.19,0.35,11.5,white,6.0
7.1,0.28,0.49,6.5,41.0,28.0,111.0,9.926,3.41,0.58,12.2,white,8.0
7.4,0.19,0.49,6.7,37.0,15.0,110.0,9.938,3.2,0.38,11,white,7.0
8.3,0.25,0.49,16.8,48.0,50.0,228.0,1.2001,3.03,0.52,9.2,white,6.0
7.5,0.14,0.74,1.6,35.0,21.0,126.0,9.933,3.26,0.45,10.2,white,6.0
7.8,0.49,0.49,7.0,43.0,29.0,149.0,9.952,3.21,0.33,10,white,5.0
8.1,0.12,0.49,1.2,42.0,43.0,160.0,9.934,3.13,0.48,9.7,white,6.0
7.6,0.47,0.49,13.0,239.0,42.0,220.0,9.988,2.96,0.51,9.2,white,5.0
7.9,0.22,0.49,3.8,42.0,26.0,105.0,993.0,3.1,0.39,10.5,white,5.0
7.8,0.49,0.49,7.0,43.0,29.0,149.0,9.952,3.21,0.33,10,white,5.0
6.4,0.22,0.49,7.5,54.0,42.0,151.0,9.948,3.27,0.52,10.1,white,6.0
7.3,0.19,0.49,15.55,58.0,50.0,134.0,9.998,3.42,0.36,9.1,white,7.0
8.1,0.3,0.49,12.3,49.0,50.0,144.0,9.971,3.09,0.57,10.2,white,7.0
7.3,0.19,0.49,15.55,58.0,50.0,134.0,9.998,3.42,0.36,9.1,white,7.0
7.5,0.24,0.49,9.4,48.0,50.0,149.0,9.962,3.17,0.59,10.5,white,7.0
6.4,0.22,0.49,7.5,54.0,42.0,151.0,9.948,3.27,0.52,10.1,white,6.0
7.8,0.21,0.49,1.2,36.0,20.0,99.0,0.99,3.05,0.28,12.1,white,7.0
7.1,0.3,0.49,1.6,45.0,31.0,100.0,9.942,3.4,0.59,10.2,white,5.0
6.9,0.26,0.49,1.6,58.0,39.0,166.0,9.965,3.65,0.52,9.4,white,4.0
7.6,0.31,0.49,3.95,44.0,27.0,131.0,9.912,3.08,0.67,12.8,white,7.0
6.4,0.42,0.74,12.8,76.0,48.0,209.0,9.978,3.12,0.58,9,white,6.0
8.2,0.29,0.49,1.0,44.0,29.0,118.0,9.928,3.24,0.36,10.9,white,4.0
7.9,0.33,0.28,31.6,53.0,35.0,176.0,1.0103,3.15,0.38,8.8,white,6.0
6.6,0.46,0.49,7.4,52.0,19.0,184.0,9.956,3.11,0.38,9,white,5.0
7.8,0.28,0.49,1.3,46.0,27.0,142.0,9.936,3.09,0.59,10.2,white,5.0
5.8,0.15,0.49,1.1,48.0,21.0,98.0,9.929,3.19,0.48,9.2,white,5.0
7.8,0.4,0.49,7.8,0.06,34.0,162.0,9.966,3.26,0.58,11.3,white,6.0
6.6,0.31,0.49,7.7,0.05,52.0,220.0,9.964,3.12,0.45,8.8,white,5.0
6.6,325.0,0.49,7.7,49.0,53.0,217.0,996.0,3.16,0.4,9.3,white,5.0
6.6,0.27,0.49,7.8,49.0,62.0,217.0,9.959,3.17,0.45,9.4,white,6.0
6.7,0.26,0.49,8.3,47.0,54.0,191.0,9.954,3.23,0.4,10.3,white,6.0
6.7,0.21,0.49,1.4,47.0,30.0,114.0,9.914,2.92,0.42,10.8,white,7.0
7.9,0.33,0.28,31.6,53.0,35.0,176.0,1.0103,3.15,0.38,8.8,white,6.0
8.1,0.28,0.46,15.4,59.0,32.0,177.0,1.2004,3.27,0.58,9,white,4.0
6.5,0.13,0.37,1.0,36.0,48.0,114.0,9.911,3.41,0.51,11.5,white,8.0
7.8,445.0,0.56,1.0,0.04,8.0,84.0,9.938,3.25,0.43,10.8,white,5.0
8.8,0.39,0.34,5.9,55.0,33.0,128.0,9.927,2.95,0.51,11.8,white,6.0
7.9,0.18,0.33,1.2,33.0,20.0,72.0,9.922,3.12,0.38,10.5,white,7.0
7.1,0.31,0.38,1.2,36.0,10.0,124.0,9.924,3.14,0.44,9.9,white,6.0
7.8,0.24,0.18,6.7,46.0,33.0,160.0,9.963,3.2,0.56,9.8,white,6.0
7.0,0.35,0.3,6.5,28.0,27.0,87.0,9.936,3.4,0.42,11.4,white,7.0
6.6,0.26,0.31,4.8,138.0,41.0,168.0,9.951,3.2,0.38,9.3,white,5.0
6.6,0.27,0.31,5.3,137.0,35.0,163.0,9.951,3.2,0.38,9.3,white,5.0
6.8,0.22,0.29,8.9,46.0,82.0,188.0,9.955,3.3,0.44,10.3,white,6.0
6.2,0.27,0.32,8.8,47.0,65.0,224.0,9.961,3.17,0.47,8.9,white,5.0
7.0,0.35,0.3,6.5,28.0,27.0,87.0,9.936,3.4,0.42,11.4,white,7.0
7.3,0.23,0.37,1.8,32.0,60.0,156.0,992.0,3.11,0.35,11.1,white,6.0
6.2,0.3,0.2,6.6,45.0,42.0,170.0,9.944,3.36,0.45,10.4,white,6.0
6.4,0.35,0.2,5.7,34.0,18.0,117.0,9.944,3.33,0.43,10.1,white,5.0
7.6,0.32,0.34,18.35,54.0,44.0,197.0,1.2008,3.22,0.55,9,white,5.0
6.3,0.31,0.3,10.0,46.0,49.0,212.0,9.962,3.74,0.55,11.9,white,6.0
7.2,0.25,0.28,14.4,55.0,55.0,205.0,9.986,3.12,0.38,9,white,7.0
7.2,0.25,0.28,14.4,55.0,55.0,205.0,9.986,3.12,0.38,9,white,7.0
7.3,0.26,0.33,17.85,49.0,41.5,195.0,1.0,3.06,0.44,9.1,white,7.0
7.2,0.25,0.28,14.4,55.0,55.0,205.0,9.986,3.12,0.38,9,white,7.0
7.4,0.26,0.37,9.4,47.0,42.0,147.0,9.982,3.46,0.72,10,white,5.0
7.3,0.26,0.33,17.85,49.0,41.5,195.0,1.0,3.06,0.44,9.1,white,7.0
6.7,0.25,0.26,1.55,41.0,118.5,216.0,9.949,3.55,0.63,9.4,white,3.0
7.1,0.16,0.25,1.3,34.0,28.0,123.0,9.915,3.27,0.55,11.4,white,6.0
9.0,0.43,0.3,1.5,0.05,7.0,175.0,9.951,3.11,0.45,9.7,white,4.0
7.2,0.25,0.28,14.4,55.0,55.0,205.0,9.986,3.12,0.38,9,white,7.0
7.0,0.24,0.3,4.2,0.04,41.0,213.0,9.927,3.28,0.49,11.8,white,6.0
6.7,265.0,0.22,8.6,48.0,54.0,198.0,9.955,3.25,0.41,10.2,white,5.0
7.7,0.12,0.32,1.4,0.06,47.0,150.0,9.952,3.37,0.42,9.2,white,6.0
7.2,0.21,0.33,3.0,36.0,35.0,132.0,9.928,3.25,0.4,11,white,6.0
8.5,0.32,0.36,14.9,41.0,47.0,190.0,9.982,3.08,0.31,10,white,6.0
6.9,0.18,0.3,2.0,38.0,39.0,190.0,9.914,3.32,0.37,12.2,white,6.0
7.0,0.24,0.3,4.2,0.04,41.0,213.0,9.927,3.28,0.49,11.8,white,6.0
6.3,0.26,0.29,2.2,43.0,35.0,175.0,9.918,3.38,0.43,11.6,white,6.0
6.7,0.26,0.3,1.8,43.0,25.0,121.0,9.944,3.44,0.61,10.2,white,6.0
7.9,0.29,0.36,11.1,33.0,43.0,208.0,9.969,3.14,0.46,10.3,white,5.0
6.5,0.27,0.19,4.2,46.0,6.0,114.0,9.955,3.25,0.35,8.6,white,4.0
6.7,0.33,0.42,6.4,58.0,27.0,151.0,9.954,3.16,0.44,9.6,white,5.0
6.7,0.31,0.42,6.4,57.0,25.0,148.0,9.955,3.16,0.45,9.6,white,5.0
6.6,0.25,0.31,1.5,35.0,32.0,127.0,9.921,3.41,0.47,11.3,white,6.0
6.4,0.24,0.22,1.5,38.0,38.0,157.0,9.934,3.41,0.55,9.9,white,6.0
None,0.26,0.29,16.95,56.0,48.0,179.0,9.998,3.45,0.4,9.6,white,5.0
7.0,0.61,0.26,1.7,51.0,25.0,161.0,9.946,3.36,0.6,10.6,white,4.0
6.8,0.22,0.3,13.6,55.0,50.0,180.0,9.984,3.44,0.39,9.8,white,5.0
8.1,0.31,0.24,1.6,32.0,10.0,67.0,9.924,3.08,0.47,10.5,white,5.0
7.0,0.2,0.3,6.1,37.0,31.0,120.0,9.939,3.24,0.51,10.8,white,5.0
7.9,0.18,0.37,3.0,61.0,25.0,178.0,995.0,3.22,0.51,10,white,6.0
6.6,0.34,0.27,6.2,59.0,23.0,136.0,9.957,3.3,0.49,10.1,white,6.0
6.8,0.3,0.24,6.6,123.0,35.0,116.0,9.953,3.07,0.48,9.4,white,5.0
6.5,0.18,0.34,1.6,0.04,43.0,148.0,9.912,3.32,0.59,11.5,white,8.0
7.0,0.21,0.31,6.0,46.0,29.0,108.0,9.939,3.26,0.5,10.8,white,6.0
6.8,0.27,0.32,1.5,44.0,19.0,142.0,9.921,3.1,0.43,9.9,white,6.0
9.3,0.2,0.33,1.7,0.05,28.0,178.0,9.954,3.16,0.43,9,white,4.0
5.8,0.23,0.27,1.8,43.0,24.0,69.0,9.933,3.38,0.31,9.4,white,6.0
7.6,0.2,0.39,2.6,44.0,30.0,180.0,9.941,3.46,0.44,10.8,white,7.0
None,0.15,0.48,2.7,52.0,24.0,190.0,995.0,3.5,0.45,10.9,white,7.0
7.5,0.4,1.0,19.5,41.0,33.0,148.0,9.977,3.24,0.38,12,white,6.0
6.5,0.18,0.34,1.6,0.04,43.0,148.0,9.912,3.32,0.59,11.5,white,8.0
7.0,0.13,0.3,5.0,56.0,31.0,122.0,9.945,3.47,0.42,10.5,white,6.0
6.9,0.17,0.22,4.6,64.0,55.0,152.0,9.952,3.29,0.37,9.3,white,6.0
7.0,0.3,0.32,6.4,34.0,28.0,97.0,9.924,3.23,0.44,11.8,white,6.0
7.6,445.0,0.44,14.5,45.0,68.0,212.0,9.986,3.48,0.36,10,white,6.0
6.8,0.3,0.24,6.6,123.0,35.0,116.0,9.953,3.07,0.48,9.4,white,5.0
7.5,0.22,0.33,6.7,36.0,45.0,138.0,9.939,3.2,0.68,11.4,white,6.0
9.2,0.23,0.3,1.1,31.0,40.0,99.0,9.929,2.94,0.3,10.4,white,6.0
8.7,0.34,0.46,13.8,55.0,68.0,198.0,9.988,3.36,0.37,9.5,white,6.0
6.6,545.0,0.04,2.5,31.0,48.0,111.0,9.906,3.14,0.32,11.9,white,5.0
8.1,0.3,0.31,1.1,41.0,49.0,123.0,9.914,2.99,0.45,11.1,white,6.0
6.9,0.16,0.3,9.6,57.0,50.0,185.0,9.978,3.39,0.38,9.6,white,6.0
8.0,0.32,0.36,4.6,42.0,56.0,178.0,9.928,3.29,0.47,12,white,6.0
None,0.22,0.23,3.1,52.0,15.0,104.0,9.948,3.14,0.42,8.7,white,5.0
6.9,0.16,0.3,9.6,57.0,50.0,185.0,9.978,3.39,0.38,9.6,white,6.0
7.5,0.15,0.38,1.8,54.0,19.0,101.0,9.946,3.24,0.44,10,white,5.0
8.4,0.29,0.29,1.05,32.0,4.0,55.0,9.908,2.91,0.32,11.4,white,4.0
6.6,0.37,0.47,6.5,61.0,23.0,150.0,9.954,3.14,0.45,9.6,white,6.0
7.7,0.38,0.4,2.0,38.0,28.0,152.0,9.906,3.18,0.32,12.9,white,6.0
6.3,0.25,0.23,14.9,39.0,47.0,142.0,99.705,3.14,0.35,9.7,white,6.0
8.3,0.3,0.36,10.0,42.0,33.0,169.0,9.982,3.23,0.51,9.3,white,6.0
6.6,0.22,0.58,1.1,133.0,52.0,136.0,9.932,3.1,0.3,9.1,white,5.0
None,0.34,0.31,12.0,53.0,46.0,238.0,9.977,3.16,0.48,8.6,white,5.0
7.5,0.22,0.29,4.8,0.05,33.0,87.0,994.0,3.14,0.42,9.9,white,5.0
8.3,0.3,0.36,10.0,42.0,33.0,169.0,9.982,3.23,0.51,9.3,white,6.0
